year,province,source_income1,source_income2,source_income3,soc_eco_class1,soc_eco_class2,value,unit,attribute,source
2566,กรุงเทพมหานคร,รายได้ประจำ,รายได้ที่ไม่เป็นตัวเงิน,รายได้ที่ไม่เป็นตัวเงิน,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,2660.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,"รายได้ไม่ประจำ (ที่เป็นตัวเงิน)","รายได้ไม่ประจำ (ที่เป็นตัวเงิน)","รายได้ไม่ประจำ (ที่เป็นตัวเงิน)",ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,76.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รายได้ทั้งสิ้นต่อเดือน,รายได้ทั้งสิ้นต่อเดือน,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,29580.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รายได้ประจำ,รายได้ประจำ,รายได้ประจำ,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,29477.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,รายได้ที่เป็นตัวเงิน,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,25918.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,รายได้จากทรัพย์สิน,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,110.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รายได้ประจำ,รายได้ที่ไม่เป็นตัวเงิน,รายได้ที่ไม่เป็นตัวเงิน,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,3559.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,"รายได้ไม่ประจำ (ที่เป็นตัวเงิน)","รายได้ไม่ประจำ (ที่เป็นตัวเงิน)","รายได้ไม่ประจำ (ที่เป็นตัวเงิน)",ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,103.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รายได้ทั้งสิ้นต่อเดือน,รายได้ทั้งสิ้นต่อเดือน,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,27353.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รายได้ประจำ,รายได้ประจำ,รายได้ประจำ,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,27265.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,รายได้ที่เป็นตัวเงิน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,24585.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กรุงเทพมหานคร,รายได้ประจำ,รายได้ที่เป็นตัวเงิน,ค่าจ้างและเงินเดือน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,23103.00,บาท,,สำนักงานสถิติแห่งชาติ
